Iter,Phi,Psi,ClusterRank,ClusterLabel,ClusterPhi,ClusterPsi,Description
0,8.128052,-156.3337,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-23.152603,129.28564,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-32.246185,-174.2527,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,34.927856,-152.89705,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,14.870087,178.45459,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,12.143753,-154.23659,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,22.650024,-151.5451,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,21.826935,-158.0466,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-34.248657,166.78278,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,13.710709,-177.57442,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-16.670563,115.040344,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,46.498734,-135.19618,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-15.107956,143.88007,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-35.925323,140.5011,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,37.44284,-158.1491,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,16.10376,-134.7255,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-29.67981,176.70514,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-11.105545,156.05475,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,21.876175,-132.91936,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-24.44777,-160.49953,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-9.180817,163.70386,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,26.453781,-125.14267,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-55.160164,149.92853,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,9.810486,-139.56932,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-36.61876,116.07068,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-18.458588,147.61789,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-42.155,155.73657,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-1.9715881,177.1753,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,6.1302795,-149.28044,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-19.569244,149.51233,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,12.337372,160.36145,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,31.578064,-136.29584,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-48.861023,145.41351,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,12.568298,145.20514,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-16.931198,147.07257,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,12.035614,171.72064,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,19.149612,178.12555,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-41.308838,130.32901,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-52.552277,136.703,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-29.542679,132.94806,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,3.6469574,-128.95952,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,15.905243,-150.99344,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-3.1418304,149.93509,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,8.45993,149.35529,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,36.739883,-124.64627,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-40.95793,131.81912,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,8.285706,-171.44313,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-35.65074,170.18231,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,40.690704,-143.33717,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,32.44023,-154.49278,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,50.18112,-156.93982,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,0.036621094,-141.65208,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-3.7478485,164.68512,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-5.041321,-167.34811,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-6.7270355,158.20715,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-45.44078,134.18481,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,0.2374115,-149.00827,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-41.365814,158.04797,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,2.7467957,178.83594,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,6.2876587,-157.81186,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-24.97374,149.93652,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,9.886978,-137.47612,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-10.595291,121.36365,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,23.969543,-178.06863,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-56.767456,126.1384,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,3.6524506,-162.93608,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-37.467896,154.98627,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-32.15764,117.28131,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,5.8632965,162.33197,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,27.297272,-156.63689,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-31.837524,151.96957,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,23.292908,-171.68263,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-13.264648,173.70758,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-23.279495,167.52283,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-27.064743,146.68869,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-14.419891,141.31763,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,1.9030304,-171.54921,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-13.914993,166.15158,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,12.457733,-168.75928,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,3.0303497,173.40173,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,4.220154,176.34814,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-22.67749,159.17166,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,15.539688,-164.08905,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-1.2713928,153.18909,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,8.67926,-156.8661,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,21.20636,-166.44672,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-6.6897736,-162.33919,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,26.648956,-152.64922,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,8.482391,-171.51486,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-9.092758,167.37738,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,18.097519,-161.62383,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,25.76062,-133.78578,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-44.335617,145.23386,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-37.296906,142.80939,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-25.839844,165.63611,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-32.611267,141.40149,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,5.9778137,-161.45782,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-9.928726,-160.63094,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-2.8069763,-174.60054,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-21.076614,137.81238,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-7.3621674,170.43982,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-12.736328,150.81738,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-5.0562286,-138.661,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-7.664566,-127.73447,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-2.7760773,141.1384,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-50.276413,168.58972,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-17.783798,160.8291,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-24.004211,-179.87244,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-0.9873352,-168.38147,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-55.871475,122.09235,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,33.06404,-141.5391,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,12.993164,-176.71294,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-19.897919,119.865234,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-56.954445,136.69724,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-2.539215,176.31686,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,40.581985,-139.04378,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-3.335083,-154.61821,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-2.4029846,-174.16019,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-52.29715,129.27942,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-14.254669,-176.61183,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-31.128326,157.03845,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,25.32457,-141.48315,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-23.796814,123.1286,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,19.127258,-120.89766,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-13.530258,147.92975,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,10.820221,-165.79758,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-24.181946,132.67865,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-20.089417,-163.13351,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,7.161331,-150.45874,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-20.944733,159.7149,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-17.574493,144.2197,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-31.571243,129.12402,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-0.31253052,-141.45352,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-2.5594482,158.59665,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,20.50801,-141.37582,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-49.35544,118.92407,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-26.307205,154.6773,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,7.7154846,-176.91457,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-45.19104,156.97815,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,-25.58966,153.40851,1.0,0,-6.994204500370705,177.6128508990647,Unknown
0,157.87518,-162.00508,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-172.43764,170.84073,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-157.08888,168.64545,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-176.59206,-177.89473,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-142.42775,166.8346,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,166.96017,178.58063,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,160.15479,-171.7023,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-176.7467,166.85663,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-156.24063,131.04016,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-132.30711,159.5185,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-168.4552,164.21301,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,173.2179,-178.57738,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,177.70074,168.07187,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-151.20413,-172.29794,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-140.14406,159.88138,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-156.65163,178.89563,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,161.22519,-155.55693,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-150.91635,155.4289,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-171.21225,173.59448,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-157.77502,176.27722,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-153.37622,-178.5243,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-151.23201,157.88788,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,162.62567,-157.76503,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,163.3194,-155.6978,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,166.12857,-147.07416,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,153.59866,-172.18388,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-146.93175,175.13324,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,151.7515,179.59863,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,161.69492,-145.66698,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-160.67087,160.03796,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,153.58862,-146.993,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-178.33081,-166.91164,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,178.7832,158.54126,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-137.46333,141.26257,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-134.05043,144.82849,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-160.80287,-163.27881,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-110.1913,159.09836,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-146.53328,146.53705,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-140.83539,163.32916,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,152.99896,-137.65952,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-166.34576,160.79831,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,143.84576,-154.45688,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-152.7754,166.91522,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-152.13712,129.91888,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,141.0065,-146.35696,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-176.27094,178.32309,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-173.77808,156.54425,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-114.46209,141.34595,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-156.30768,173.52765,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,145.58221,-146.18431,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-161.98523,158.50122,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-158.35643,-166.28215,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-116.47517,164.44519,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-148.27567,-170.18718,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-128.1913,139.35657,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,170.58179,179.99615,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-168.07892,-153.50427,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,169.89294,173.08777,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,145.42383,-165.46846,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-141.62758,-165.51685,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-144.3925,157.50446,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-144.47011,162.43921,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,156.71973,-160.17404,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-113.498825,160.76993,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-136.89369,-168.24472,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-153.63832,-153.53384,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-115.438866,152.53662,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-125.82107,147.13315,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-121.7673,141.03949,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-123.66268,153.68115,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-156.56535,137.16779,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,156.68115,-141.3134,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-178.4598,179.1081,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-158.43396,173.86224,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,165.05121,-146.15764,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-112.83241,146.75623,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-151.4393,149.28241,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-128.94179,156.125,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-162.11769,153.28546,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,179.5589,174.35,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-147.56084,172.02563,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,157.65356,167.87988,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,167.36725,-178.54659,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-169.20572,173.97742,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-156.17664,179.3349,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,151.07114,-166.93884,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,160.39508,-149.69678,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-108.6295,156.31921,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-167.1476,-157.60255,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-166.41248,147.66052,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,161.20306,-141.86052,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,166.17319,-161.57742,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-168.06665,174.5617,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,170.16486,165.49292,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-154.35945,154.3819,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-166.65971,166.86603,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-166.08139,139.38947,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-169.83394,168.9508,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-159.25069,166.49353,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-157.97777,155.59018,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-142.35748,-170.87993,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,172.68945,174.01553,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-150.81622,160.62701,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,172.79852,-148.16823,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-147.76819,147.84695,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,170.47952,-164.65158,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-155.97864,-176.15137,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,163.18594,-166.66046,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,160.77115,-133.68585,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-128.63689,168.80008,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-149.00162,156.55399,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-144.56267,-158.63338,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,168.20526,-150.57384,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,164.39996,-177.6859,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,145.29776,-173.46227,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-174.75803,150.87561,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-177.0218,-172.76453,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-146.47258,156.44882,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,169.6253,-170.29701,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-150.12198,171.44678,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-140.69865,-162.27234,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-135.27092,158.85107,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-173.94469,163.66235,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,156.31714,172.07858,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,170.95465,-159.51018,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-138.0721,177.09775,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,153.7688,-157.08696,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-152.1464,132.85162,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,170.61371,151.23123,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,168.46796,147.62051,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,143.00723,-147.14027,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-159.4225,-168.66467,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
0,-168.88882,152.69763,2.0,1,-167.75194114574435,175.84825485077985,Beta/C5
